id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
2738,32,JAWA BARAT,3205,KABUPATEN GARUT,40 - 44,PEREMPUAN,97839,JIWA,2023
2739,32,JAWA BARAT,3205,KABUPATEN GARUT,45 - 49,LAKI-LAKI,88224,JIWA,2023
2740,32,JAWA BARAT,3205,KABUPATEN GARUT,45 - 49,PEREMPUAN,85834,JIWA,2023
2741,32,JAWA BARAT,3205,KABUPATEN GARUT,50 - 54,LAKI-LAKI,80964,JIWA,2023
2742,32,JAWA BARAT,3205,KABUPATEN GARUT,50 - 54,PEREMPUAN,79056,JIWA,2023
2743,32,JAWA BARAT,3205,KABUPATEN GARUT,55 - 59,LAKI-LAKI,61332,JIWA,2023
2744,32,JAWA BARAT,3205,KABUPATEN GARUT,55 - 59,PEREMPUAN,62697,JIWA,2023
2745,32,JAWA BARAT,3205,KABUPATEN GARUT,60 - 64,LAKI-LAKI,49096,JIWA,2023
2746,32,JAWA BARAT,3205,KABUPATEN GARUT,60 - 64,PEREMPUAN,48688,JIWA,2023
2747,32,JAWA BARAT,3205,KABUPATEN GARUT,65 - 69,LAKI-LAKI,32802,JIWA,2023
2748,32,JAWA BARAT,3205,KABUPATEN GARUT,65 - 69,PEREMPUAN,32992,JIWA,2023
2749,32,JAWA BARAT,3205,KABUPATEN GARUT,70 - 74,LAKI-LAKI,21191,JIWA,2023
2750,32,JAWA BARAT,3205,KABUPATEN GARUT,70 - 74,PEREMPUAN,20907,JIWA,2023
2751,32,JAWA BARAT,3205,KABUPATEN GARUT,75+,LAKI-LAKI,22155,JIWA,2023
2752,32,JAWA BARAT,3205,KABUPATEN GARUT,75+,PEREMPUAN,24249,JIWA,2023
2753,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,00 - 04,LAKI-LAKI,72412,JIWA,2023
2754,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,00 - 04,PEREMPUAN,68015,JIWA,2023
2755,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,05 - 09,LAKI-LAKI,79489,JIWA,2023
2756,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,05 - 09,PEREMPUAN,74326,JIWA,2023
2757,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10 - 14,LAKI-LAKI,83200,JIWA,2023
2758,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10 - 14,PEREMPUAN,78298,JIWA,2023
2759,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15 - 19,LAKI-LAKI,63708,JIWA,2023
2760,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15 - 19,PEREMPUAN,61747,JIWA,2023
2761,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20 - 24,LAKI-LAKI,86357,JIWA,2023
2762,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20 - 24,PEREMPUAN,80888,JIWA,2023
2763,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25 - 29,LAKI-LAKI,79359,JIWA,2023
2764,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25 - 29,PEREMPUAN,71361,JIWA,2023
2765,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30 - 34,LAKI-LAKI,67549,JIWA,2023
2766,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30 - 34,PEREMPUAN,64675,JIWA,2023
2767,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,35 - 39,LAKI-LAKI,65275,JIWA,2023
2768,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,35 - 39,PEREMPUAN,62865,JIWA,2023
2769,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40 - 44,LAKI-LAKI,68516,JIWA,2023
2770,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40 - 44,PEREMPUAN,67339,JIWA,2023
2771,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,45 - 49,LAKI-LAKI,63692,JIWA,2023
2772,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,45 - 49,PEREMPUAN,64245,JIWA,2023
2773,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,50 - 54,LAKI-LAKI,65681,JIWA,2023
2774,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,50 - 54,PEREMPUAN,66328,JIWA,2023
2775,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55 - 59,LAKI-LAKI,57241,JIWA,2023
2776,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55 - 59,PEREMPUAN,57257,JIWA,2023
2777,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,60 - 64,LAKI-LAKI,48120,JIWA,2023
2778,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,60 - 64,PEREMPUAN,47060,JIWA,2023
2779,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,65 - 69,LAKI-LAKI,34269,JIWA,2023
2780,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,65 - 69,PEREMPUAN,33536,JIWA,2023
2781,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,70 - 74,LAKI-LAKI,24473,JIWA,2023
2782,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,70 - 74,PEREMPUAN,23810,JIWA,2023
2783,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,75+,LAKI-LAKI,37752,JIWA,2023
2784,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,75+,PEREMPUAN,39378,JIWA,2023
2785,32,JAWA BARAT,3207,KABUPATEN CIAMIS,00 - 04,LAKI-LAKI,42621,JIWA,2023
2786,32,JAWA BARAT,3207,KABUPATEN CIAMIS,00 - 04,PEREMPUAN,39965,JIWA,2023
2787,32,JAWA BARAT,3207,KABUPATEN CIAMIS,05 - 09,LAKI-LAKI,47992,JIWA,2023
2788,32,JAWA BARAT,3207,KABUPATEN CIAMIS,05 - 09,PEREMPUAN,44687,JIWA,2023
2789,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10 - 14,LAKI-LAKI,51366,JIWA,2023
2790,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10 - 14,PEREMPUAN,48040,JIWA,2023
2791,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15 - 19,LAKI-LAKI,46881,JIWA,2023
2792,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15 - 19,PEREMPUAN,44345,JIWA,2023
2793,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20 - 24,LAKI-LAKI,53271,JIWA,2023
2794,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20 - 24,PEREMPUAN,50485,JIWA,2023
2795,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25 - 29,LAKI-LAKI,50496,JIWA,2023
2796,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25 - 29,PEREMPUAN,46287,JIWA,2023
2797,32,JAWA BARAT,3207,KABUPATEN CIAMIS,30 - 34,LAKI-LAKI,43774,JIWA,2023
2798,32,JAWA BARAT,3207,KABUPATEN CIAMIS,30 - 34,PEREMPUAN,40761,JIWA,2023
2799,32,JAWA BARAT,3207,KABUPATEN CIAMIS,35 - 39,LAKI-LAKI,40229,JIWA,2023
2800,32,JAWA BARAT,3207,KABUPATEN CIAMIS,35 - 39,PEREMPUAN,39341,JIWA,2023
2801,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40 - 44,LAKI-LAKI,44742,JIWA,2023
2802,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40 - 44,PEREMPUAN,44707,JIWA,2023
2803,32,JAWA BARAT,3207,KABUPATEN CIAMIS,45 - 49,LAKI-LAKI,40279,JIWA,2023
2804,32,JAWA BARAT,3207,KABUPATEN CIAMIS,45 - 49,PEREMPUAN,41953,JIWA,2023
2805,32,JAWA BARAT,3207,KABUPATEN CIAMIS,50 - 54,LAKI-LAKI,41921,JIWA,2023
2806,32,JAWA BARAT,3207,KABUPATEN CIAMIS,50 - 54,PEREMPUAN,44686,JIWA,2023
2807,32,JAWA BARAT,3207,KABUPATEN CIAMIS,55 - 59,LAKI-LAKI,37150,JIWA,2023
2808,32,JAWA BARAT,3207,KABUPATEN CIAMIS,55 - 59,PEREMPUAN,41651,JIWA,2023
2809,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60 - 64,LAKI-LAKI,34227,JIWA,2023
2810,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60 - 64,PEREMPUAN,37138,JIWA,2023
2811,32,JAWA BARAT,3207,KABUPATEN CIAMIS,65 - 69,LAKI-LAKI,27282,JIWA,2023
2812,32,JAWA BARAT,3207,KABUPATEN CIAMIS,65 - 69,PEREMPUAN,28492,JIWA,2023
2813,32,JAWA BARAT,3207,KABUPATEN CIAMIS,70 - 74,LAKI-LAKI,19666,JIWA,2023
2814,32,JAWA BARAT,3207,KABUPATEN CIAMIS,70 - 74,PEREMPUAN,20040,JIWA,2023
2815,32,JAWA BARAT,3207,KABUPATEN CIAMIS,75+,LAKI-LAKI,21020,JIWA,2023
2816,32,JAWA BARAT,3207,KABUPATEN CIAMIS,75+,PEREMPUAN,25706,JIWA,2023
2817,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,00 - 04,LAKI-LAKI,46597,JIWA,2023
2818,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,00 - 04,PEREMPUAN,43137,JIWA,2023
2819,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,05 - 09,LAKI-LAKI,50964,JIWA,2023
2820,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,05 - 09,PEREMPUAN,47646,JIWA,2023
2821,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10 - 14,LAKI-LAKI,52548,JIWA,2023
2822,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10 - 14,PEREMPUAN,48925,JIWA,2023
2823,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15 - 19,LAKI-LAKI,44963,JIWA,2023
2824,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15 - 19,PEREMPUAN,43339,JIWA,2023
2825,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20 - 24,LAKI-LAKI,51093,JIWA,2023
2826,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20 - 24,PEREMPUAN,47657,JIWA,2023
2827,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25 - 29,LAKI-LAKI,48141,JIWA,2023
2828,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25 - 29,PEREMPUAN,44343,JIWA,2023
2829,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,30 - 34,LAKI-LAKI,43880,JIWA,2023
2830,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,30 - 34,PEREMPUAN,40787,JIWA,2023
2831,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35 - 39,LAKI-LAKI,43133,JIWA,2023
2832,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35 - 39,PEREMPUAN,41436,JIWA,2023
2833,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40 - 44,LAKI-LAKI,48544,JIWA,2023
2834,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40 - 44,PEREMPUAN,47055,JIWA,2023
2835,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45 - 49,LAKI-LAKI,43097,JIWA,2023
2836,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45 - 49,PEREMPUAN,42154,JIWA,2023
2837,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50 - 54,LAKI-LAKI,39842,JIWA,2023
2838,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50 - 54,PEREMPUAN,40182,JIWA,2023
2839,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55 - 59,LAKI-LAKI,33336,JIWA,2023
2840,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55 - 59,PEREMPUAN,34422,JIWA,2023
2841,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60 - 64,LAKI-LAKI,26912,JIWA,2023
2842,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60 - 64,PEREMPUAN,28808,JIWA,2023
2843,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65 - 69,LAKI-LAKI,21050,JIWA,2023
2844,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65 - 69,PEREMPUAN,21715,JIWA,2023
2845,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70 - 74,LAKI-LAKI,14130,JIWA,2023
2846,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70 - 74,PEREMPUAN,15000,JIWA,2023
2847,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,75+,LAKI-LAKI,16597,JIWA,2023
2848,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,75+,PEREMPUAN,20339,JIWA,2023
2849,32,JAWA BARAT,3209,KABUPATEN CIREBON,00 - 04,LAKI-LAKI,97550,JIWA,2023
2850,32,JAWA BARAT,3209,KABUPATEN CIREBON,00 - 04,PEREMPUAN,91439,JIWA,2023
2851,32,JAWA BARAT,3209,KABUPATEN CIREBON,05 - 09,LAKI-LAKI,110362,JIWA,2023
2852,32,JAWA BARAT,3209,KABUPATEN CIREBON,05 - 09,PEREMPUAN,102461,JIWA,2023
2853,32,JAWA BARAT,3209,KABUPATEN CIREBON,10 - 14,LAKI-LAKI,104165,JIWA,2023
2854,32,JAWA BARAT,3209,KABUPATEN CIREBON,10 - 14,PEREMPUAN,96841,JIWA,2023
2855,32,JAWA BARAT,3209,KABUPATEN CIREBON,15 - 19,LAKI-LAKI,74810,JIWA,2023
2856,32,JAWA BARAT,3209,KABUPATEN CIREBON,15 - 19,PEREMPUAN,73559,JIWA,2023
2857,32,JAWA BARAT,3209,KABUPATEN CIREBON,20 - 24,LAKI-LAKI,103763,JIWA,2023
2858,32,JAWA BARAT,3209,KABUPATEN CIREBON,20 - 24,PEREMPUAN,99114,JIWA,2023
2859,32,JAWA BARAT,3209,KABUPATEN CIREBON,25 - 29,LAKI-LAKI,105988,JIWA,2023
2860,32,JAWA BARAT,3209,KABUPATEN CIREBON,25 - 29,PEREMPUAN,98310,JIWA,2023
2861,32,JAWA BARAT,3209,KABUPATEN CIREBON,30 - 34,LAKI-LAKI,104284,JIWA,2023
2862,32,JAWA BARAT,3209,KABUPATEN CIREBON,30 - 34,PEREMPUAN,95725,JIWA,2023
2863,32,JAWA BARAT,3209,KABUPATEN CIREBON,35 - 39,LAKI-LAKI,99368,JIWA,2023
2864,32,JAWA BARAT,3209,KABUPATEN CIREBON,35 - 39,PEREMPUAN,95243,JIWA,2023
2865,32,JAWA BARAT,3209,KABUPATEN CIREBON,40 - 44,LAKI-LAKI,102201,JIWA,2023
2866,32,JAWA BARAT,3209,KABUPATEN CIREBON,40 - 44,PEREMPUAN,102831,JIWA,2023
2867,32,JAWA BARAT,3209,KABUPATEN CIREBON,45 - 49,LAKI-LAKI,88141,JIWA,2023
2868,32,JAWA BARAT,3209,KABUPATEN CIREBON,45 - 49,PEREMPUAN,89357,JIWA,2023
2869,32,JAWA BARAT,3209,KABUPATEN CIREBON,50 - 54,LAKI-LAKI,75551,JIWA,2023
2870,32,JAWA BARAT,3209,KABUPATEN CIREBON,50 - 54,PEREMPUAN,74014,JIWA,2023
2871,32,JAWA BARAT,3209,KABUPATEN CIREBON,55 - 59,LAKI-LAKI,56085,JIWA,2023
2872,32,JAWA BARAT,3209,KABUPATEN CIREBON,55 - 59,PEREMPUAN,58098,JIWA,2023
2873,32,JAWA BARAT,3209,KABUPATEN CIREBON,60 - 64,LAKI-LAKI,43160,JIWA,2023
2874,32,JAWA BARAT,3209,KABUPATEN CIREBON,60 - 64,PEREMPUAN,45145,JIWA,2023
2875,32,JAWA BARAT,3209,KABUPATEN CIREBON,65 - 69,LAKI-LAKI,31274,JIWA,2023
2876,32,JAWA BARAT,3209,KABUPATEN CIREBON,65 - 69,PEREMPUAN,33009,JIWA,2023
2877,32,JAWA BARAT,3209,KABUPATEN CIREBON,70 - 74,LAKI-LAKI,20853,JIWA,2023
2878,32,JAWA BARAT,3209,KABUPATEN CIREBON,70 - 74,PEREMPUAN,21435,JIWA,2023
2879,32,JAWA BARAT,3209,KABUPATEN CIREBON,75+,LAKI-LAKI,18761,JIWA,2023
2880,32,JAWA BARAT,3209,KABUPATEN CIREBON,75+,PEREMPUAN,25002,JIWA,2023
2881,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00 - 04,LAKI-LAKI,49561,JIWA,2023
2882,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00 - 04,PEREMPUAN,46736,JIWA,2023
2883,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05 - 09,LAKI-LAKI,55626,JIWA,2023
2884,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05 - 09,PEREMPUAN,51921,JIWA,2023
2885,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10 - 14,LAKI-LAKI,56628,JIWA,2023
2886,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10 - 14,PEREMPUAN,52743,JIWA,2023
2887,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15 - 19,LAKI-LAKI,47223,JIWA,2023
2888,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15 - 19,PEREMPUAN,46085,JIWA,2023
2889,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20 - 24,LAKI-LAKI,54717,JIWA,2023
2890,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20 - 24,PEREMPUAN,53333,JIWA,2023
2891,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25 - 29,LAKI-LAKI,52750,JIWA,2023
2892,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25 - 29,PEREMPUAN,49724,JIWA,2023
2893,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30 - 34,LAKI-LAKI,49186,JIWA,2023
2894,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30 - 34,PEREMPUAN,46890,JIWA,2023
2895,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35 - 39,LAKI-LAKI,47027,JIWA,2023
2896,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35 - 39,PEREMPUAN,47689,JIWA,2023
2897,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40 - 44,LAKI-LAKI,54692,JIWA,2023
2898,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40 - 44,PEREMPUAN,55978,JIWA,2023
2899,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45 - 49,LAKI-LAKI,48730,JIWA,2023
2900,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45 - 49,PEREMPUAN,51308,JIWA,2023
2901,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50 - 54,LAKI-LAKI,44636,JIWA,2023
2902,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50 - 54,PEREMPUAN,46561,JIWA,2023
2903,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55 - 59,LAKI-LAKI,36197,JIWA,2023
2904,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55 - 59,PEREMPUAN,37135,JIWA,2023
2905,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60 - 64,LAKI-LAKI,30337,JIWA,2023
2906,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60 - 64,PEREMPUAN,30520,JIWA,2023
2907,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65 - 69,LAKI-LAKI,22632,JIWA,2023
2908,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65 - 69,PEREMPUAN,22280,JIWA,2023
2909,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70 - 74,LAKI-LAKI,15906,JIWA,2023
2910,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70 - 74,PEREMPUAN,15742,JIWA,2023
2911,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,75+,LAKI-LAKI,16111,JIWA,2023
2912,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,75+,PEREMPUAN,18199,JIWA,2023
2913,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00 - 04,LAKI-LAKI,42004,JIWA,2023
2914,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00 - 04,PEREMPUAN,39124,JIWA,2023
2915,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05 - 09,LAKI-LAKI,48363,JIWA,2023
2916,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05 - 09,PEREMPUAN,45480,JIWA,2023
2917,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10 - 14,LAKI-LAKI,50231,JIWA,2023
2918,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10 - 14,PEREMPUAN,46938,JIWA,2023
2919,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15 - 19,LAKI-LAKI,38085,JIWA,2023
2920,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15 - 19,PEREMPUAN,37042,JIWA,2023
2921,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20 - 24,LAKI-LAKI,49763,JIWA,2023
2922,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20 - 24,PEREMPUAN,47637,JIWA,2023
2923,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25 - 29,LAKI-LAKI,47836,JIWA,2023
2924,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25 - 29,PEREMPUAN,44704,JIWA,2023
2925,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30 - 34,LAKI-LAKI,44513,JIWA,2023
2926,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30 - 34,PEREMPUAN,42329,JIWA,2023
2927,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35 - 39,LAKI-LAKI,38502,JIWA,2023
2928,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35 - 39,PEREMPUAN,37710,JIWA,2023
2929,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40 - 44,LAKI-LAKI,44563,JIWA,2023
2930,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40 - 44,PEREMPUAN,44399,JIWA,2023
2931,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45 - 49,LAKI-LAKI,37761,JIWA,2023
2932,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45 - 49,PEREMPUAN,38841,JIWA,2023
2933,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50 - 54,LAKI-LAKI,38867,JIWA,2023
2934,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50 - 54,PEREMPUAN,41194,JIWA,2023
2935,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55 - 59,LAKI-LAKI,35075,JIWA,2023
2936,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55 - 59,PEREMPUAN,36345,JIWA,2023
2937,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60 - 64,LAKI-LAKI,29942,JIWA,2023
2938,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60 - 64,PEREMPUAN,31118,JIWA,2023
2939,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65 - 69,LAKI-LAKI,23347,JIWA,2023
2940,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65 - 69,PEREMPUAN,23805,JIWA,2023
2941,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70 - 74,LAKI-LAKI,17664,JIWA,2023
2942,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70 - 74,PEREMPUAN,17442,JIWA,2023
2943,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,75+,LAKI-LAKI,21332,JIWA,2023
2944,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,75+,PEREMPUAN,23729,JIWA,2023
2945,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00 - 04,LAKI-LAKI,63919,JIWA,2023
2946,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00 - 04,PEREMPUAN,60136,JIWA,2023
2947,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05 - 09,LAKI-LAKI,85438,JIWA,2023
2948,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05 - 09,PEREMPUAN,80130,JIWA,2023
2949,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10 - 14,LAKI-LAKI,82675,JIWA,2023
2950,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10 - 14,PEREMPUAN,77499,JIWA,2023
2951,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15 - 19,LAKI-LAKI,59252,JIWA,2023
2952,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15 - 19,PEREMPUAN,57715,JIWA,2023
2953,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20 - 24,LAKI-LAKI,81015,JIWA,2023
2954,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20 - 24,PEREMPUAN,76508,JIWA,2023
2955,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25 - 29,LAKI-LAKI,79885,JIWA,2023
2956,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25 - 29,PEREMPUAN,71945,JIWA,2023
2957,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30 - 34,LAKI-LAKI,76580,JIWA,2023
2958,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30 - 34,PEREMPUAN,68066,JIWA,2023
2959,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35 - 39,LAKI-LAKI,73511,JIWA,2023
2960,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35 - 39,PEREMPUAN,74884,JIWA,2023
2961,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40 - 44,LAKI-LAKI,77956,JIWA,2023
2962,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40 - 44,PEREMPUAN,88219,JIWA,2023
2963,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45 - 49,LAKI-LAKI,70753,JIWA,2023
2964,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45 - 49,PEREMPUAN,79428,JIWA,2023
2965,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50 - 54,LAKI-LAKI,65816,JIWA,2023
2966,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50 - 54,PEREMPUAN,64611,JIWA,2023
2967,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55 - 59,LAKI-LAKI,48782,JIWA,2023
2968,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55 - 59,PEREMPUAN,51305,JIWA,2023
2969,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60 - 64,LAKI-LAKI,40771,JIWA,2023
2970,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60 - 64,PEREMPUAN,41545,JIWA,2023
2971,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65 - 69,LAKI-LAKI,29756,JIWA,2023
2972,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65 - 69,PEREMPUAN,29796,JIWA,2023
2973,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70 - 74,LAKI-LAKI,19960,JIWA,2023
2974,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70 - 74,PEREMPUAN,18893,JIWA,2023
2975,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,75+,LAKI-LAKI,17073,JIWA,2023
2976,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,75+,PEREMPUAN,20126,JIWA,2023
